Addresses ,Allocation % ,Type,Sum
0x3d6af3cf8b33121b6bfb270966cf80188f2c69e1,0.191082802547771%,OFT Bridge Users,
0xcbe372e152213341e8e9da58f2f96e56400691ab,0.191082802547771%,OFT Bridge Users,
0x3f7eb0fc3cf18b09a421312e2b3aebe825cdd950,0.191082802547771%,OFT Bridge Users,
0x8b04c964f999540c4bba9ee83de2633d4c836157,0.191082802547771%,OFT Bridge Users,
0xf6631aa0a6f1b484f30b5014bd0cb7eb48789d90,0.191082802547771%,OFT Bridge Users,
0xeb5a67fbccb54b35ed3af967d424f99ae30c291f,0.191082802547771%,OFT Bridge Users,
0x359d5c159e086670a155271cadd66377b0a71b47,0.191082802547771%,OFT Bridge Users,
0xb1a18e62c8c7eb5b339b3ae9e5e5f7f8c99dfa18,0.191082802547771%,OFT Bridge Users,
0x7712bf82239b1d1871b93dc9866f80f2a630fb1e,0.191082802547771%,OFT Bridge Users,
0x0436ffb976c48f769a575ff3c4587a59504637d0,0.191082802547771%,OFT Bridge Users,
0xf248dc9071c3e6b4eb1a69b8007d0f44ff3da1aa,0.191082802547771%,OFT Bridge Users,
0x9b8508ba9724f7b14fe501a0f51c1e0d5da4a334,0.191082802547771%,OFT Bridge Users,
0x43ca7c7738336106407fd2ac18308414ae3f782c,0.191082802547771%,OFT Bridge Users,
0xa872106223d873063e4b51484babc9d9ba616f68,0.191082802547771%,OFT Bridge Users,
0x44e70cb6a9dc61a9454727570ab97aef33ce8e7a,0.191082802547771%,OFT Bridge Users,
0x554a359384732f25670ab996bdb141b26b2be83e,0.191082802547771%,OFT Bridge Users,
0x4937b115881c092b31f31a3c6271f4e6614b13a8,0.191082802547771%,OFT Bridge Users,
0xcbc98177ec6eb16f68471e6ef459ae9e6b943d4a,0.191082802547771%,OFT Bridge Users,
0x5ed306bd399ef1a134e60e23861918d5ffcc0bef,0.191082802547771%,OFT Bridge Users,
0x6b6bde57e659ad5e95cfb20550e77329c73bcb76,0.191082802547771%,OFT Bridge Users,
0x1ed490fe3c88380eb8a8fdc84a82472d246f54f4,0.191082802547771%,OFT Bridge Users,
0xae42e6df045596261663d06d0c0bfbdc7b62457d,0.191082802547771%,OFT Bridge Users,
0xaa3a71b16a4cfac2489a762156ac30fac8aca9f7,0.191082802547771%,OFT Bridge Users,
0xe211d559bf78ca5744320234170522ec80e55fe1,0.191082802547771%,OFT Bridge Users,
0xc66ab5337e8b53fb3b6254a11af1de53c7c31b8a,0.191082802547771%,OFT Bridge Users,
0xf69e57b74595fd5b2dee102aec0f540606e25c98,0.191082802547771%,OFT Bridge Users,
0xd9394bf0c0d7a0e5aaeda74079c1ed403e172cbd,0.191082802547771%,OFT Bridge Users,
0xa30a8aaf371e842ea6204220e277e48a198c3f0b,0.191082802547771%,OFT Bridge Users,
0x0a207e2d3d3edc45589bd02bbca750fc576c5c50,0.191082802547771%,OFT Bridge Users,
0x8120d3cb93604005078b7f9730e3893c805ea9bb,0.191082802547771%,OFT Bridge Users,
0xfc773c1fb97cd572d3d2a6ce9c78724a9949298c,0.191082802547771%,OFT Bridge Users,
0x14194cd72b5bf31a4e58fe35ffcb8be4bcb7f385,0.191082802547771%,OFT Bridge Users,
0xf671725c753d2fde985fef6b7bc73e28d791232d,0.191082802547771%,OFT Bridge Users,
0xee0fa05e4e68598cf04241008d3771a2389a8e7a,0.191082802547771%,OFT Bridge Users,
0x3ce7aad097d2193c69c1c14ca4c5f9f0d79a3a1a,0.191082802547771%,OFT Bridge Users,
0x8cc2fce159c669601208b386eb52612d2d51c03f,0.191082802547771%,OFT Bridge Users,
0x8446481fdd805ee27a0558113ef7bc1d6303a98b,0.191082802547771%,OFT Bridge Users,
0xd5788ea804bb4b0511ec516cc0523710110467ea,0.191082802547771%,OFT Bridge Users,
0x7b93e67de1fcb3ee221f95162217ce650ad02ba8,0.191082802547771%,OFT Bridge Users,
0x9d11aba87359e324122cbfc99fd2d4cdaf12883c,0.191082802547771%,OFT Bridge Users,
0xc989400eb228aed4df3da3ccbde38c5095d3de32,0.191082802547771%,OFT Bridge Users,
0x13f6b5e292b6e76549fab6211f097864452d9885,0.191082802547771%,OFT Bridge Users,
0xf8570625dc3d901ef133f380ef059a1f0ac47cfe,0.191082802547771%,OFT Bridge Users,
0x191eec9b34a94c3c31c8acb9394816f05ad71bb9,0.191082802547771%,OFT Bridge Users,
0xb9dbba40c064f922a5c088025618649c41546091,0.191082802547771%,OFT Bridge Users,
0x9fcde96f8aae6884dc94d7eef88f5a2ce40316e2,0.191082802547771%,OFT Bridge Users,
0x994c55a30f2ab7172552919d70c91c2654e72dbf,0.191082802547771%,OFT Bridge Users,
0x716e494957c6abe11fac080efc9deed268b6db87,0.191082802547771%,OFT Bridge Users,
0x56458f848996f072e69fb65d6c343462ec4eac7b,0.191082802547771%,OFT Bridge Users,
0xc756caaba583770624237b520fcf20c6c541f5a3,0.191082802547771%,OFT Bridge Users,
0x1ea5b5e2658050995c5007a356b970e83237bf55,0.191082802547771%,OFT Bridge Users,
0xf113833cb086ac8ecc98c58bca0b42b19650f2a7,0.191082802547771%,OFT Bridge Users,
0x5d8d5e70e06ed8c8bdbb4b30c720daf02a17fe6e,0.191082802547771%,OFT Bridge Users,
0x9ef7634f6070e73cacd61e8d34046f605bf66c67,0.191082802547771%,OFT Bridge Users,
0xae58d9e275ceb8f60fa5b44edf01b57d80ce1cb1,0.191082802547771%,OFT Bridge Users,
0x9c9de23751037cb616e15e5779b202410385407a,0.191082802547771%,OFT Bridge Users,
0xb1f302104dc735dda55e4ba01c1b2987a19b99fe,0.191082802547771%,OFT Bridge Users,
0x747bd381ae547665bbf5d7a989d4c128ec7744b8,0.191082802547771%,OFT Bridge Users,
0x3c7fb3f5786b44b8fc59976abd443664e57265c0,0.191082802547771%,OFT Bridge Users,
0xe7d9c23f63b0e94143532bbb5e33b7cead0c8b7e,0.191082802547771%,OFT Bridge Users,
0x6dba8f7f1549651cedd803f995e0d9fb1145baa8,0.191082802547771%,OFT Bridge Users,
0xb1df25fb9862f4622a07412b71a95944e6064cb1,0.191082802547771%,OFT Bridge Users,
0x97f7f3043120def6073bb8d36be27c35459b0d79,0.191082802547771%,OFT Bridge Users,
0x7a05ca1a9a8f271c4abac9f5f29b8fb521f4490e,0.191082802547771%,OFT Bridge Users,
0x132572036bf99dde389e7ff0aad8c0896dc6d07f,0.191082802547771%,OFT Bridge Users,
0x88dafbb94d0885d7ed024c196a877ae1d3871a9f,0.191082802547771%,OFT Bridge Users,
0xfbede3b576ed74236563f73c842f10959fd4018d,0.191082802547771%,OFT Bridge Users,
0x27400455b2865ed1f922111de6284e5943ccce0c,0.191082802547771%,OFT Bridge Users,
0x8511732e2448715250a314047a73f2b21c30fb67,0.191082802547771%,OFT Bridge Users,
0xaec013175815627e4b8f30a081d68dcd56486ebb,0.191082802547771%,OFT Bridge Users,
0xa78c00b2ffebbb82cf61ad2044984f652a67ee20,0.191082802547771%,OFT Bridge Users,
0x2fc44deb21c47ed4151777336333f388ada1f0a1,0.191082802547771%,OFT Bridge Users,
0x956469d84a9120c3b2b3acb758e59c9d0ed003f2,0.191082802547771%,OFT Bridge Users,
0x6806c263d5587c0079cc2c3a1b6ede9779d57e65,0.191082802547771%,OFT Bridge Users,
0x003b7f79e8a0b349b5f1905b541a1eb188a64b0c,0.191082802547771%,OFT Bridge Users,
0xe9677e3c3be1696677d426e07f57a9300bd5725c,0.191082802547771%,OFT Bridge Users,
0xf1e36ffe85da23a1f11334160515297bac5d820c,0.191082802547771%,OFT Bridge Users,
0xc660852b93010883f66e2530321b78c7a0d8ce1b,0.191082802547771%,OFT Bridge Users,
0x7230e23b8ecb76329f20f7d5f7bad1fc3f4202c6,0.191082802547771%,OFT Bridge Users,
0xf37d433fc3a2735255aa73a06bb7c913c24b9e61,0.191082802547771%,OFT Bridge Users,
0xb66a44a32253b77fadba7d3b835eb687f293f1d7,0.191082802547771%,OFT Bridge Users,
0xd3c03a6015e6ab7abe52b30335ee39c562ecd09d,0.191082802547771%,OFT Bridge Users,
0x176424bdf4ce5689af48f09143233c81297dadb3,0.191082802547771%,OFT Bridge Users,
0xf0938d9b92e39aeeae026adbcebf04e6bf955fb5,0.191082802547771%,OFT Bridge Users,
0xe235995cb766a951c9113cc8402551f1185a02b6,0.191082802547771%,OFT Bridge Users,
0x58c5f8795b98861f25828d0288ab328db4f8e960,0.191082802547771%,OFT Bridge Users,
0x068611af3a3621bd21b427d0c0b57590b14900e0,0.191082802547771%,OFT Bridge Users,
0x1ac44fb6bdf735ff022d018174c5d683437a5414,0.191082802547771%,OFT Bridge Users,
0x04acc6f12242879d2a370e14ffee553f49c44718,0.191082802547771%,OFT Bridge Users,
0x32acf8c7e8886d1081bba1acd1d0f6a2a03197d7,0.191082802547771%,OFT Bridge Users,
0x117114f87988eeee2bc9e450da302141ad73f30e,0.191082802547771%,OFT Bridge Users,
0x1e4fedf2226e3f95461da03de2ceb9e16e4d8352,0.191082802547771%,OFT Bridge Users,
0x4e03a74e51ebf3ab614a0574398e17a687f3609b,0.191082802547771%,OFT Bridge Users,
0x35d1f52ac3765ab699ce03e8d9abdb94836d3ffc,0.191082802547771%,OFT Bridge Users,
0xdf19069ac9e0fcd7057e7a33787e3d3096991ab6,0.191082802547771%,OFT Bridge Users,
0x4ebbbc00e8c1822523170ff413ed8ff788300e9c,0.191082802547771%,OFT Bridge Users,
0xe443f61c688205b23f0f75877bbc1ab151571af3,0.191082802547771%,OFT Bridge Users,
0xcc4bbc64de572aa1e82b36a6f1020cd0f759021d,0.191082802547771%,OFT Bridge Users,
0x7b86ace59c8d6ec7310560b1606892369959c263,0.191082802547771%,OFT Bridge Users,
0x95a6c2bd26088b46db475492517c22904ece134b,0.191082802547771%,OFT Bridge Users,
0xb5c66a73fee013fc3004f4d914ce052ed971d86c,0.191082802547771%,OFT Bridge Users,
0xe1bc1f05c730112de3a387c8ab7d95efeb28f73f,0.191082802547771%,OFT Bridge Users,
0xe0e820d528706f73cfa48477e6a51e22b2888891,0.191082802547771%,OFT Bridge Users,
0x2a70e52983374dc42aa9dc8055c7cc3f12fddbce,0.191082802547771%,OFT Bridge Users,
0x47a744bf2b3ed37458e1248fd842749debe27f38,0.191082802547771%,OFT Bridge Users,
0x94aad8b9e890b84f4f9e659a7e32e63d188ec061,0.191082802547771%,OFT Bridge Users,
0xb9b524f47770c0b49ba1edc1ee5e8c93cdd2e7cb,0.191082802547771%,OFT Bridge Users,
0x3f51a892bedcc55f3246dd93fc21ae05dbcaafc0,0.191082802547771%,OFT Bridge Users,
0x4135f253f6675bca54e2796117704cbbb475ebdd,0.191082802547771%,OFT Bridge Users,
0xa611af087e87e193c0530ca7d857884b73d99eb3,0.191082802547771%,OFT Bridge Users,
0x7e5bcd3a62525b0e5f6f0e888054241474c0f43c,0.191082802547771%,OFT Bridge Users,
0x745b21884ed72188add2c8b185fec1da9b8ca423,0.191082802547771%,OFT Bridge Users,
0xce36fd3c7d1195c807ea0389967df0e6f649fdcf,0.191082802547771%,OFT Bridge Users,
0x3e3e26836e8807b321619ed1c3e79a191476deb6,0.191082802547771%,OFT Bridge Users,
0x1e1f1f7c735be4af3ac654e0483b13333da90076,0.191082802547771%,OFT Bridge Users,
0x20c1faf796cc3d9e6ab22bc149696399371ca14f,0.191082802547771%,OFT Bridge Users,
0x26a43c00d21cda0a47e9d2dee588765b8f3c7744,0.191082802547771%,OFT Bridge Users,
0x94f95f417d9542ac08c357b1ad18c9e1ae0072e1,0.191082802547771%,OFT Bridge Users,
0x0606bc2da2444c6a20cde8a0a1bbbdb8e6fb70f0,0.191082802547771%,OFT Bridge Users,
0x33514c3581e016aa5a67cab98ca46dea36bd887d,0.191082802547771%,OFT Bridge Users,
0x1058423626c04834665894ad22aaab8fa2163469,0.191082802547771%,OFT Bridge Users,
0x1c0e3de7db855c054f5399bef078d09d2dc00973,0.191082802547771%,OFT Bridge Users,
0x4e21a682bd4bd1576421ba055c1ed824063ee844,0.191082802547771%,OFT Bridge Users,
0xf5a49343f7a6b456688e2b8365831817105e2a21,0.191082802547771%,OFT Bridge Users,
0xac991af38081c7f501f976f0a9be97a20fee2094,0.191082802547771%,OFT Bridge Users,
0x39f55a216be9f96529d85aa2be8d938e54476369,0.191082802547771%,OFT Bridge Users,
0x4713af39cf13132869d9082575f63dd1138bf74f,0.191082802547771%,OFT Bridge Users,
0x9fbd8e52a8b455132807ea6bf1ad176fa889a622,0.191082802547771%,OFT Bridge Users,
0x71a496624106384c27836c3a48b080eabe9d3de9,0.191082802547771%,OFT Bridge Users,
0x80666fc6ae4426ebe398f97b9137dd62f122e5d2,0.191082802547771%,OFT Bridge Users,
0xa113e0dc3b939714298581b254646d19ceee28a6,0.191082802547771%,OFT Bridge Users,
0x21b396cda3be229c9abd5fad6aedcc67e882d591,0.191082802547771%,OFT Bridge Users,
0x52971308cb544bd617598f300609fbab6ec49a9c,0.191082802547771%,OFT Bridge Users,
0x12649d9876e83f875afcb0ef962a960606d3c5d7,0.191082802547771%,OFT Bridge Users,
0x3db993810fead4d9c000933764d332d7d6049daf,0.191082802547771%,OFT Bridge Users,
0x3fe8a7f2d6cf93890306590a8fa43b15adaac6f5,0.191082802547771%,OFT Bridge Users,
0xc81fc84324f4b36dc06852893f4fc3b4279fd77b,0.191082802547771%,OFT Bridge Users,
0xecc9e9dca8fb88d2f39a963620ca4da1d2c4a023,0.191082802547771%,OFT Bridge Users,
0x0fcf318de86d5b07af179c4d9e76edff0c95a753,0.191082802547771%,OFT Bridge Users,
0x7fbf564fb1fda229a9de8a2b696592fc5402efab,0.191082802547771%,OFT Bridge Users,
0x64bbeed2fef3bc13ad6bf193479afc4d516ea282,0.191082802547771%,OFT Bridge Users,
0xdcbd5668066bf428cc6e8f66beaac76d73f6492d,0.191082802547771%,OFT Bridge Users,
0xaf377daa82c4ab9ebd458e06545d00c377f98d2d,0.191082802547771%,OFT Bridge Users,
0x6db48fa6976662de8d437694c260d1f510353046,0.191082802547771%,OFT Bridge Users,
0x42fae14536cc127fab17a9fbe6a3e84c28d74e70,0.191082802547771%,OFT Bridge Users,
0x188f68f87a49bbf5998ea2af33658ae1d6f1fb09,0.191082802547771%,OFT Bridge Users,
0xe27d0f7281a96e49393aa53e63abc7ae3a8c6681,0.191082802547771%,OFT Bridge Users,
0x1a892a5da4446bfb31929873e13e815514217a98,0.191082802547771%,OFT Bridge Users,
0xb2dc7a2dd24f18c65c1813b5eff743b7721c13dc,0.191082802547771%,OFT Bridge Users,
0xe59a50b4154f375825280951d73af196122fda80,0.191082802547771%,OFT Bridge Users,
0x59cd0de193db424b9a24bff27c817c31873931ab,0.191082802547771%,OFT Bridge Users,
0x3a22781b2197bdaed806eacf452b81304d7d5907,0.191082802547771%,OFT Bridge Users,
0xa74e4549c2db53acc6d8390916cc447f01e95098,0.191082802547771%,OFT Bridge Users,
0xcab449118f1f467d02476ec192d449a786b36655,0.191082802547771%,OFT Bridge Users,
0xfa4bd5ed667a9f732fe48a54b502b780ad7dd14d,0.191082802547771%,OFT Bridge Users,
0x05e7db465bc0681a3865a587e4d283961808d9d5,0.191082802547771%,OFT Bridge Users,
0xa1bf014ea36b329add1bbbf91e8ad6c225002feb,0.191082802547771%,OFT Bridge Users,
0xc6d98bee1eebedc0a3f027ef0fc3a6f687e1dca1,0.191082802547771%,OFT Bridge Users,
0x7131893ea0820ed3eb3651e8e080450f36014e44,0.191082802547771%,OFT Bridge Users,
0x923973f84f55d0a4c5f1a3b5c5414cc485c229cd,0.191082802547771%,OFT Bridge Users,
0xde252d8e3c6e398addb26e849334c08d234b774b,0.191082802547771%,OFT Bridge Users,
0xfdaabbf582e15d85389620e9c7bdf12002dd1583,0.191082802547771%,OFT Bridge Users,
0x6b0483dafbfc85f05171af7821eca9f9a7d83f39,0.191082802547771%,OFT Bridge Users,
0x7d6314b732898624e7ef9810526781630e95ca0f,0.191082802547771%,OFT Bridge Users,
0xa037daa8888966ec32c85346c8881e749fd004c3,0.191082802547771%,OFT Bridge Users,
0x953497cd34061d42c41b3e2d44f4ff814a0607b6,0.191082802547771%,OFT Bridge Users,
0x2368fbb598e64bec8e53de6878367737e7428eb7,0.191082802547771%,OFT Bridge Users,
0xba0d1984c3119b0d618a65148601aff025f76178,0.191082802547771%,OFT Bridge Users,
0xcf003a2cf93895c649bf508490dfae86ffacfd54,0.191082802547771%,OFT Bridge Users,
0x7b9e31cfd753fad6e1f9eebdc574256ef4fb6a39,0.191082802547771%,OFT Bridge Users,
0xe73eb228556635dddc2b6a7dca3ca97ce1ae729e,0.191082802547771%,OFT Bridge Users,
0xff61170bfd904784a6513c82a188e2cdb0827df6,0.191082802547771%,OFT Bridge Users,
0x54a764ede5145050f1470f13b29afb1303227cea,0.191082802547771%,OFT Bridge Users,
0x806e594a078a76b59b71df51315cde939165b731,0.191082802547771%,OFT Bridge Users,
0x078bf4a2fbe60f4907d39c09ecc2e26c1694fb61,0.191082802547771%,OFT Bridge Users,
0x8f823dea781f7e95190835cc8db2018587dbb13b,0.191082802547771%,OFT Bridge Users,
0x0c31a30b2e081bba03bcb62db128eaafe75a264f,0.191082802547771%,OFT Bridge Users,
0x6a4839c583eb0c3257c2d29feb1192111f3e9c4f,0.191082802547771%,OFT Bridge Users,
0x9d89ec0215cb260490d873408fd8faf29c09ca19,0.191082802547771%,OFT Bridge Users,
0x36a3159a9334c19668976b871742a4cd1f369d8e,0.191082802547771%,OFT Bridge Users,
0x6e3b82e0897833f744d8838819cfbaa17ef1528c,0.191082802547771%,OFT Bridge Users,
0xe43cba7108be960c8ecb866211a36e077643e11b,0.191082802547771%,OFT Bridge Users,
0x1d7bb43d254d001467b362e50c2317ea0b06afc0,0.191082802547771%,OFT Bridge Users,
0x81e526fa1c6687484851b378d66507a43cb55add,0.191082802547771%,OFT Bridge Users,
0xadbe1bda11745e3059323b87930145c8e082a646,0.191082802547771%,OFT Bridge Users,
0xdbfe017dc0caa8d2a99cd8e240d64b70d78e5e44,0.191082802547771%,OFT Bridge Users,
0xb34257e49a445168208a545e40e8ab744048a099,0.191082802547771%,OFT Bridge Users,
0xcd822081f61792b17b0a89d2640656757d35a9ec,0.191082802547771%,OFT Bridge Users,
0xcb1696a8d46ac0b6184a26a148d6a22b8185f787,0.191082802547771%,OFT Bridge Users,
0x3dd3b848d1a5551a429f29b6d21541c34dc0841a,0.191082802547771%,OFT Bridge Users,
0xaab46c87dcf4915605e4a887592909cafd3070b2,0.191082802547771%,OFT Bridge Users,
0xd6eac5c1fc00975044853d4401cb19d7076dcf45,0.191082802547771%,OFT Bridge Users,
0x99664b05f9f5d3b10612dd9cbbbb5f05e8709c4f,0.191082802547771%,OFT Bridge Users,
0xdcdb5e658edffc23fa6fd3d37620224c31da4ae3,0.191082802547771%,OFT Bridge Users,
0x320848ec30e5e2f9f38aa74b9d8ebe88389d8d91,0.191082802547771%,OFT Bridge Users,
0xd4be876bc8b90f8b031f7714273530eb724aebf2,0.191082802547771%,OFT Bridge Users,
0x5182a9e63554f91cdde645f3372817492585dda5,0.191082802547771%,OFT Bridge Users,
0xebe9ceecd53d38a18a90af7ef604682c7191f947,0.191082802547771%,OFT Bridge Users,
0x21d536070b9fc13e243adfeff14be4b9c6c484d7,0.191082802547771%,OFT Bridge Users,
0x1b91be10a572d86c34c47b1069da9f13e55ac693,0.191082802547771%,OFT Bridge Users,
0x46b7d69fa472028d0ec066fb120ac689e7f53366,0.191082802547771%,OFT Bridge Users,
0xca970873a7d6d5e8e4601f5625156a2a0d2f634d,0.191082802547771%,OFT Bridge Users,
0xac65b6383f5d7bda6208a31bace6e062e1de7c4c,0.191082802547771%,OFT Bridge Users,
0x3198b8a718a027c3e17c3b78ed406fe726668984,0.191082802547771%,OFT Bridge Users,
0x6c459e7059c7e8e363fb67bc8c9f89d89a5fbad4,0.191082802547771%,OFT Bridge Users,
0xc58ab66b7837a17ad26266550d9f414adbc581ff,0.191082802547771%,OFT Bridge Users,
0x66b4dec2187a9db4b1d6b07bb583864a2265f1e7,0.191082802547771%,OFT Bridge Users,
0xf1c31d0251df04900869e6a726365aeba0be96ad,0.191082802547771%,OFT Bridge Users,
0xeb2550fcc50276940acc40049ec1852c885703d3,0.191082802547771%,OFT Bridge Users,
0x33c035dfa60bc1cd1273a0bbde9f8af373d7042f,0.191082802547771%,OFT Bridge Users,
0x45762922a507712236cdc8b18de81d18ab42382f,0.191082802547771%,OFT Bridge Users,
0x1d1c82b8e4c506ac042e6b13351ec8c13b82113a,0.191082802547771%,OFT Bridge Users,
0xd9ebf6a30dc2ab9dc60adea59d7321e380a440f7,0.191082802547771%,OFT Bridge Users,
0xfc54db5975466a9db1d54b31a573df48e1b4a73f,0.191082802547771%,OFT Bridge Users,
0xe827c408e1301d5c858cb1f117c8de080babc446,0.191082802547771%,OFT Bridge Users,
0x8689123036bd6f303674ea55505b2ab14478da1d,0.191082802547771%,OFT Bridge Users,
0xfd4243369e35203f4cfd6d11d11399561627d9f9,0.191082802547771%,OFT Bridge Users,
0xd1e72dfb92574dee9a20f50f2fdf8c0a92affec0,0.191082802547771%,OFT Bridge Users,
0x984915d3b068ec8d0ad8f279e3bc52cc48fe06b3,0.191082802547771%,OFT Bridge Users,
0xe8271f01222aa317f19d6c877a777ae4dc6f3bec,0.191082802547771%,OFT Bridge Users,
0xab33b2957231736ef6f1af5b81ec484c259cab9d,0.191082802547771%,OFT Bridge Users,
0x4d227419ed60d737669578566d31a2b48ac7aca0,0.191082802547771%,OFT Bridge Users,
0x5b1d3a840495ef1d656f37e09d9d33aed1267003,0.191082802547771%,OFT Bridge Users,
0x30a075c0271db0de6c6a6d76df4598c6cf493f69,0.191082802547771%,OFT Bridge Users,
0x42f58a63dee6da15c7df032d1753ad6cb3a09573,0.191082802547771%,OFT Bridge Users,
0x51fe3ee43ca0f713470e0121c15f3401ec7bba6b,0.191082802547771%,OFT Bridge Users,
0x5b96cdbdecb6bfa91f6e7a5ddb2c526076a11c4b,0.191082802547771%,OFT Bridge Users,
0xd85b1c78128813a2b82371c70784b3623bea5bd8,0.191082802547771%,OFT Bridge Users,
0x3971f85f86e7233fa97a31b73d2f435bf4ff4c59,0.191082802547771%,OFT Bridge Users,
0x06b28998e949281f4e698e187b19127f8d4dcff3,0.191082802547771%,OFT Bridge Users,
0x387718c9d60c77b1099bbe0e13db727261bb0d41,0.191082802547771%,OFT Bridge Users,
0xc93ebab0cf79a0470b2531f450eb40abbafa9612,0.191082802547771%,OFT Bridge Users,
0x8ba5f07c6d6d85da9e8eca5ef2178be8beb9c579,0.191082802547771%,OFT Bridge Users,
0x2d59c33dc1238a032d3acd1dc4e3aa3713b55337,0.191082802547771%,OFT Bridge Users,
0x7894234c61aff71cf903b4d5efd3fa1e52d84d6a,0.191082802547771%,OFT Bridge Users,
0x5bc005b3f53915427b025794b1c03ed8871299cd,0.191082802547771%,OFT Bridge Users,
0x77243d151d07ae0b7da1060afd4a62d947f302f2,0.191082802547771%,OFT Bridge Users,