,,,,
,0X7A16FF8270133F063AAB6C9977183D9E72835428,0.6735911%,veSDT holder,
,0XC47EC74A753ACB09E4679979AFC428CDE0209639,0.5752345%,veSDT holder,
,0X6D75FFBFFD1E63E5072F0FFBF6C4EEFA16043967,0.5370648%,veSDT holder,
,0XB6AF7C04F67B5EB61F0DC7AC4A760888EC3E3887,0.4697749%,veSDT holder,
,0X329C54289FF5D6B7B7DAE13592C6B1EDA1543ED4,0.4408938%,veSDT holder,
,0XC6625129C9DF3314A4DD604845488F4BA62F9DB8,0.4342713%,veSDT holder,
,0X0A25366C4A76732839F3F9A63093E53423B647A6,0.3771368%,veSDT holder,
,0X25431341A5800759268A6AC1D3CD91C029D7D9CA,0.3642618%,veSDT holder,
,0XCAD5334AC97B0A58CFE8012E7DD2589F0C302AB5,0.3558939%,veSDT holder,
,0XDDB50FFDBA4D89354E1088E4EA402DE895562173,0.3352167%,veSDT holder,
,0X2F707265E61300E8290C18E38EBCBD129FB0B0F5,0.2773725%,veSDT holder,
,0X8D2590474EC0E4FFA4519301ED4ABACC2B0B4996,0.2397091%,veSDT holder,
,0X35A913AE0CBFFAAC576AEC4081876F103CC66DC7,0.2396810%,veSDT holder,
,0X50BD88406B6091084B68FE4DA3A7FF0999239BF5,0.2396810%,veSDT holder,
,0XD2C46B4C28F4B7976D9F87687863C46BB2F71DBB,0.2325089%,veSDT holder,
,0X96CCB95CBCDA21D9A73D15448F08E7E2AAA4F7E2,0.2122375%,veSDT holder,
,0X1A31C94F97C649BC2A8ADBCEB54D1F4A075BE4B1,0.2088744%,veSDT holder,
,0XCCE810AB3FA880ECA2CE8C00BF5CC9F20CFE0783,0.1990210%,veSDT holder,
,0XDBBFC051D200438DD5847B093B22484B842DE9E7,0.1881408%,veSDT holder,
,0XB1748C79709F4BA2DD82834B8C82D4A505003F27,0.1763207%,veSDT holder,
,0X4DD9104E1C5DA4A155322BAA73197B89460DAAAD,0.1739986%,veSDT holder,
,0XB325C1AC788F02FF7997CF53C6FF40DD762897B3,0.1699713%,veSDT holder,
,0X5D550F208F0C2F2D43D99945A20B21C0C5554465,0.1621283%,veSDT holder,
,0X61F41775E63BAF8EF689EF03109F9B47908AED21,0.1611704%,veSDT holder,
,0X781FEA3353D6EFBBABC9FAC0B4725EFF3C77DBA7,0.1607957%,veSDT holder,
,0XABAEBBD34E7F79352F55B0ACEA9516F6CDB94BB5,0.1520945%,veSDT holder,
,0X8D9F950C23B73EDF79CE52F74C6FB589CD2CBD90,0.1515546%,veSDT holder,
,0XB742DA24D6D5803B6C5E4F5BF0FF2C0EF1E94F55,0.1489177%,veSDT holder,
,0X31D71C9F00C4CE70AE78069A3306AC38E263CBE0,0.1423467%,veSDT holder,
,0XDB611D682CB1AD72FCBACD944A8A6E2606A6D158,0.1385615%,veSDT holder,
,0XE84ADC0964EE34CE0319DF3418636ED6A4117B97,0.1369390%,veSDT holder,
,0X73EB240A06F0E0747C698A219462059BE6AACCC8,0.1329596%,veSDT holder,
,0XBA0212619FEBFF76431A4826C957853B9F2CDF7F,0.1300904%,veSDT holder,
,0X33F2B6E3047C97598E557FC1E8D29E1693AE5F15,0.1180678%,veSDT holder,
,0X5275817B74021E97C980E95EDE6BBAC0D0D6F3A2,0.1046782%,veSDT holder,
,0XF24B73A328DF29CDDE804ACF605B8722AD5030DA,0.1004194%,veSDT holder,
,0XC3A1B0600BA577587B6F9441ABF5BAA9F0804819,0.0935159%,veSDT holder,
,0XDC4E6DFE07EFCA50A197DF15D9200883EF4EB1C8,0.0917609%,veSDT holder,
,0X98895E52D74EA14677B341A7FCA99B80486C8DDC,0.0915800%,veSDT holder,
,0X357DFDC34F93388059D2EB09996D80F233037CBA,0.0911817%,veSDT holder,
,0X9F5E6AF744A137C9FEFEEDFB6B706B0640A57673,0.0902516%,veSDT holder,
,0XC69ADCA4485C0C494F34E9AA6B0A31F343F76411,0.0890808%,veSDT holder,
,0XD56B98FE204C467AE2ACDD585F19601A9456790E,0.0795250%,veSDT holder,
,0X394C9CEF1E5DFF6A0A289FACB89D4A15DA3EFAF6,0.0786995%,veSDT holder,
,0X154001A2F9F816389B2F6D9E07563CE0359D813D,0.0740895%,veSDT holder,
,0XB727FEE36A2DC39A8B4C8C27B70FAFADF6A47E95,0.0734539%,veSDT holder,
,0X279A7DBFAE376427FFAC52FCB0883147D42165FF,0.0681419%,veSDT holder,
,0X3DFC49E5112005179DA613BDE5973229082DAC35,0.0669528%,veSDT holder,
,0X53BD04892C7147E1126BC7BA68F2FB6BF5A43910,0.0665658%,veSDT holder,
,0XF9A2FA22CB7DF26E3A10622C696F37FC345C6239,0.0641230%,veSDT holder,
,0X84F87DC95E563CB472A1FBC6CDEC58E9B74AC882,0.0608714%,veSDT holder,
,0X865281FBA7F14511D77674A02C2F01C019D19826,0.0601522%,veSDT holder,
,0X044C53D8576D4D700E6327C954F88388EE03B8DB,0.0582483%,veSDT holder,
,0X6F9BB7E454F5B3EB2310343F0E99269DC2BB8A1D,0.0569737%,veSDT holder,
,0X50024C4C21AB223ABD1EFDB9635EEA0E0B90EE6C,0.0563240%,veSDT holder,
,0X0183D9BE08DB4024C2DC9AEC10B9526FC6ADEEF7,0.0557766%,veSDT holder,
,0X8D309DE16A745C15FFA00A46DA4EB3E044C54D63,0.0528782%,veSDT holder,
,0XE6A3B16E73BD666A699E9C4DF286BFF35B3E62B4,0.0515154%,veSDT holder,
,0X30F1D1FFAD34B24BB8310AD9DD237B854B4DAEA7,0.0514696%,veSDT holder,
,0XD0C7F624C39A2B03CBFE0E4416360BFBF3E8AC82,0.0493490%,veSDT holder,
,0X3DE51076B07CA102ABF377A0718FB377669C9BE0,0.0442670%,veSDT holder,
,0XBFD80971023EC42C236979015657BBBE3F05A0A1,0.0441038%,veSDT holder,
,0X13CA88C90C49024AC11098965B9FF4D4A1550768,0.0440801%,veSDT holder,
,0XC344F940332D3AA76E4F20D7352AAF086480111F,0.0388924%,veSDT holder,
,0X41AD5F8E6C123DC7A5577EE8263D761BA6F9D6EF,0.0383682%,veSDT holder,
,0X65BB797C2B9830D891D87288F029ED8DACC19705,0.0360660%,veSDT holder,
,0X283CA084CD3FF3640B7F2436F5B98AA495870116,0.0351472%,veSDT holder,
,0XA7499AA6464C078EEB940DA2FC95C6ACD010C3CC,0.0348904%,veSDT holder,
,0XDFF2AEA378E41632E45306A6DE26A7E0FD93AB07,0.0340264%,veSDT holder,
,0X794783DCFCAC8C1944727057A3208D8F8BB91506,0.0338133%,veSDT holder,
,0X7563839E02004D3F419FF78DF4256E9C5DD713ED,0.0333579%,veSDT holder,
,0X17ED9ED24F146DD26DF2B39AD7CB195E9B50571E,0.0320193%,veSDT holder,
,0XFA8343C666C7B4E617E502C7070A31C52D5A46EC,0.0317373%,veSDT holder,
,0XB7B574DF3B93941964653D34538C16ED08CDDBEA,0.0312540%,veSDT holder,
,0X66BB7C182672A4B4A1C5891B9FD708B241EF3622,0.0309801%,veSDT holder,
,0X4846AEE6D7C9F176F3F329E01A014C2794E21B92,0.0296975%,veSDT holder,
,0XC5573284C8A9F9E250056DAA12A89416294FF651,0.0294031%,veSDT holder,
,0X4A6854B88BFC87369CB9CA1A488E1A2CF76748A1,0.0293974%,veSDT holder,
,0X3B7F2E79F180AE2CA1AC30EF26E8FD51D0382D7E,0.0292721%,veSDT holder,
,0XB957DCCAA1CCFB1EB78B495B499801D591D8A403,0.0290978%,veSDT holder,
,0XF4A587311AAD1F2D6B0A86BD41566345B371534D,0.0289530%,veSDT holder,
,0X779CC140893D756715A1870A77C2606A35EE83EA,0.0289388%,veSDT holder,
,0XD007058E9B58E74C33C6BF6FBCD38BAAB813CBB6,0.0289152%,veSDT holder,
,0XC1133C83D409724727FF6699F14F040746E5AD01,0.0280177%,veSDT holder,
,0XAB35DA48CDA265A65A0DBA5BA39EE612970CE21F,0.0276583%,veSDT holder,
,0X285B7EEA81A5B66B62E7276A24C1E0F83F7409C1,0.0273308%,veSDT holder,
,0X53E213DA8C28D85DC6663C3B5E35BB0FFBB05752,0.0271652%,veSDT holder,
,0X89F9B13119004B52F333F36F104D591103E9AF1A,0.0266950%,veSDT holder,
,0X5919B3D42BD84E816533C2DD6A7DFF7D02303E87,0.0262827%,veSDT holder,
,0XB7D49ADB031D6DBDF3E8E28F21C6DD3B6F231CD5,0.0260576%,veSDT holder,
,0X539E96FAD131EF18075472ED8C5FDECA1075D0FA,0.0259628%,veSDT holder,
,0X1D9D7711A5F625F5867F81DCB99B39A08C0B10FE,0.0258856%,veSDT holder,
,0XFE3E3AC01934577BB11A2DF9328533CF31AB90FC,0.0247383%,veSDT holder,
,0X8CC8B550D0F97C8CCE1E76BD7D0CB8D36C4FBA8F,0.0245684%,veSDT holder,
,0X64093C9ED791D32ADB7FAD1A8BF877B7A5F0D0C8,0.0242487%,veSDT holder,
,0X4527C75DFC50A5390DC663F81B627C39E7B9ACAD,0.0241191%,veSDT holder,
,0X96B0425C29AB7664D80C4754B681F5907172EC7C,0.0240952%,veSDT holder,
,0X6394C5B991B7D5352EE36BBEB5497FF307E510F5,0.0240680%,veSDT holder,
,0X6580B4A8AF96532EEE64FC7079CA9DCD3DD1B815,0.0237912%,veSDT holder,
,0XF3F49DD68586335EE3B01A86368043508C962C2A,0.0236408%,veSDT holder,
,0X618F2455B7813B407B89097D979824989D64993C,0.0232491%,veSDT holder,
,0X8061199A31983A077E691C08B2263A4CF5C24093,0.0227251%,veSDT holder,
,0X9182132106961D76D099219CC7986C34ECA721D4,0.0227194%,veSDT holder,
,0XDF1BEF7BE75DC4FC88E704A27E334846AC6B0072,0.0224803%,veSDT holder,
,0X134C6E76EDF4BFB728454916040B84DF8C792206,0.0224263%,veSDT holder,
,0XC26A6C794E1413ADBCCDAAF2E12D8DF79DC84675,0.0222339%,veSDT holder,
,0X8332C9C551E658FC172B55FB6093346F157B99B1,0.0220468%,veSDT holder,
,0X7618329B8D67DD743EF8A2F966D60B4D6F39B18E,0.0219599%,veSDT holder,
,0XDBC9AF0B86644006DF192EB7D2D29C6378024AED,0.0216992%,veSDT holder,
,0X270042A7623A90E6EBE6AE6E3263D61896B46906,0.0215049%,veSDT holder,
,0X9843C8A8263308A309BFC3C2D1C308126D8E754D,0.0212224%,veSDT holder,
,0X8022D66041075AC83D4CBEA30A60A6002E3067E1,0.0209530%,veSDT holder,
,0X37B1884205CC47C2BF5CF5A0248946C4C0C85724,0.0207621%,veSDT holder,
,0X1A162A5FDAEBB0113F7B83ED87A43BCF0B6A4D1E,0.0206350%,veSDT holder,
,0XE36256F2E0CAE6E083E307C5E23E5CAA21A16ADF,0.0205156%,veSDT holder,
,0X6B80E28F1CCCA845BC27E8512A750745EC706E83,0.0203971%,veSDT holder,
,0XD8DE4C018FADB5A0CCCACB3EBD6A3FE916F224F6,0.0198779%,veSDT holder,
,0X989225F2F9BA272ADBCE6D579232C4113EE998D8,0.0196458%,veSDT holder,
,0X0397D4A6F9078884A1815F9DBE1E3FDCCFDC4C50,0.0194608%,veSDT holder,
,0X4D2EB1B7C4B2814D04967263D7C5B21864E9FE08,0.0193740%,veSDT holder,
,0X310D5C8EE1512D5092EE4377061AE82E48973689,0.0191130%,veSDT holder,
,0X7C9F43215D3B3D5055433A9D7B12BCBF9F4BE442,0.0186507%,veSDT holder,
,0X50ED348F85DE0772A61FF63BBE33DF8DB30DE1B2,0.0185884%,veSDT holder,
,0XAC96AED784EC6C2FD83B159AB0A5F4BA1DC890BB,0.0184649%,veSDT holder,
,0X6CD71D6CB7824ADD7C277F2CA99635D98F8B9248,0.0183228%,veSDT holder,
,0X99E18243B0C1991FEDE00EFC319A16EBD6C224F4,0.0180886%,veSDT holder,
,0X16B946273A1672D4BF213718F573F2F6AD1C874D,0.0177132%,veSDT holder,
,0X0B86B1BCCBB0222C8D877EFAD8FB06C4116AFA08,0.0174591%,veSDT holder,
,0XDC7AA225964267C7E0EFB35F4931426209E90312,0.0174578%,veSDT holder,
,0X7C132BDE28AD1E0101D45121757D7C6C2E8A550A,0.0172634%,veSDT holder,
,0X766C64D809056FBB492FDB410A6B4857C015619A,0.0167033%,veSDT holder,
,0X0E569D21238A29D82ACBEE5E51C717BAC80A2DD8,0.0166455%,veSDT holder,
,0XADFC26B6520A35C37AF3AC5AF174249737EC612C,0.0166356%,veSDT holder,
,0X8942AE01572653790D83959BED158498FB2FA330,0.0164255%,veSDT holder,
,0X584BAA4B71B0A3FA522658128F36A6A4ABEAC2AE,0.0163663%,veSDT holder,
,0X8CBCDA0CD7DF045CF7FBF4B477DCBDEA3D88746F,0.0163593%,veSDT holder,
,0X646985BBB677653E5768139D354CA706F1858FCF,0.0163118%,veSDT holder,
,0X10C16C7B8B1DDCFE65990EC822DE4379DD8A86DE,0.0160846%,veSDT holder,
,0X9A17E9F6363907CFA3DA4ED7819914128F9A80C6,0.0160505%,veSDT holder,
,0XB6DA08CD77DA865E99BBA2868AAC74EA2CD58162,0.0160359%,veSDT holder,
,0XA4005F0C192EE6BD2F8CBEB905A8CD416FAC81A6,0.0157687%,veSDT holder,
,0X6BC03D43A138B295541739EBBF89B8BFDC2D00A5,0.0156858%,veSDT holder,
,0XD18C96B6CD70987189B95E02B27D98E681BBA100,0.0156745%,veSDT holder,
,0XDBDE6081017F0A9F88DB0B23EA731F75E5285242,0.0152837%,veSDT holder,
,0X9C48D7B9E2DC3C625B5AD89CDCBAE6B9D256FCC2,0.0152437%,veSDT holder,
,0X907866219DB0A1B913F19339CCAF340C2144676C,0.0150655%,veSDT holder,
,0X49DE76E8E7C1B6A974D6B766B9B5F5D199566E94,0.0147867%,veSDT holder,
,0XD2B3CC8BA7C3FFF4CE7FF54C4473F23521347737,0.0145467%,veSDT holder,
,0X6E65CE4CC07FEB24B7D0439422B7FE58B93B9CF6,0.0143899%,veSDT holder,
,0XD3B2656ABF824FB402E47BB6D09F42E90F2C5898,0.0141048%,veSDT holder,
,0XECCB9B9C6FB7590A4D0588953B3170A1A84E3341,0.0139696%,veSDT holder,
,0XC219CAFDE6855F60DA76D9CACC3873FDA65516E6,0.0137514%,veSDT holder,
,0X7338AFB07DB145220849B04A45243956F20B14D9,0.0136935%,veSDT holder,
,0X16394A7943F7ED198F588886E2F179DC6D280DA2,0.0133309%,veSDT holder,
,0XA81ACE214B97D4B9C2072A934D0C4DE486757538,0.0131032%,veSDT holder,
,0X12156D00D62D96771F5D8A33A5A19BF3D877AC6A,0.0130111%,veSDT holder,
,0XAFD9272149FB3A5882B4883C38020F0BE29F7620,0.0127191%,veSDT holder,
,0X18F87037FF5E16C69199F1A8B54CC3A9D05F7889,0.0126632%,veSDT holder,
,0X6384D3861D0DADCDC758D06DA7D9628E4ED41D1A,0.0125267%,veSDT holder,
,0XE515CA170A2F702217722098CB0DC6A5CAD8D1F7,0.0123624%,veSDT holder,
,0XB94933ED24D074CD1C753A568FEE6D9E9F56207D,0.0116381%,veSDT holder,
,0X946FB1B69A0F53599CB685A9A12F870F280C5BD9,0.0112953%,veSDT holder,
,0X4385EA82E381D1C61B414481B3CEFC43AF63217A,0.0112528%,veSDT holder,
,0X327AE09AEFFC9A276529B61870E896E733933801,0.0112003%,veSDT holder,
,0X16C19DCC764767909059B29CCCD0448F4C8819DF,0.0109015%,veSDT holder,
,0X8D605E606B3AEE143FF0D039F63100A52F17D85F,0.0108881%,veSDT holder,
,0X85659407220A0D0BE9D142A578649759CE71533E,0.0107403%,veSDT holder,
,0XC540B6748F64547E213F8E4DBE84F23DA416794C,0.0106285%,veSDT holder,
,0X11E1B440E87D6A8C14620F06213B9E218A286271,0.0106259%,veSDT holder,
,0X8CC8AA103BFE1CD8755DC80C64539370B587909F,0.0101582%,veSDT holder,
,0X860B7ABD16672B33BAB84679526227ADB283ED8F,0.0100790%,veSDT holder,
,0X70A0E916BF70583601BC3A5B8676A17D354881FB,0.0099806%,veSDT holder,
,0X000000109781B8FE1EEEC8FB4507AA64BFCA5914,0.0099068%,veSDT holder,
,0XD7E612AFAE70671D5629DE0ECEBBFD435C9D1877,0.0098669%,veSDT holder,
,0X8DA33F7EF539A6346AE0B4330F41E04EE73BB7C1,0.0098456%,veSDT holder,
,0X4C37700D949DB46AA11A9F1627070F9AF31F8011,0.0097031%,veSDT holder,
,0X18279B53E9039866F0C5272DDD68B68A5F0E3359,0.0096628%,veSDT holder,
,0X236A264214E8CECD84B4A4C758A4D03888E9478A,0.0096019%,veSDT holder,
,0XDCEB0BB3311342E3CE9E49F57AFFCE9DEAC40BA1,0.0092502%,veSDT holder,
,0X1957C03396EFE2E6B12CDFBD73FD1441797787CA,0.0091562%,veSDT holder,
,0X7B87CEF4DD630C41F2A1C895B04AC6B3718F97BC,0.0091459%,veSDT holder,
,0X27639DAACADCF384B264EB3CF51C330FA754F141,0.0090112%,veSDT holder,
,0XE8B2D43EB45074B1DFAC494641E15791B32D27A6,0.0089519%,veSDT holder,
,0XA429AC8BD9382E7F69645CC30BD718B5D33D674B,0.0088682%,veSDT holder,
,0XDB02DB34221F6116A993B4A70CEFE28B9AFF379B,0.0088299%,veSDT holder,
,0XBBEB825902B70063C0BF85717ED6207157504177,0.0086381%,veSDT holder,
,0X617D08085F68070F00FE4945C1E57013F7600B12,0.0086253%,veSDT holder,
,0XA0619482C0FCF425D0571F49822F39B17A99B781,0.0086104%,veSDT holder,
,0X16F562FB6587A19E19761654ADB195F8BC879B5D,0.0084627%,veSDT holder,
,0X2B733CD3D79744DFCE9B0419453722B181BDEB12,0.0084084%,veSDT holder,
,0X275925F9B49BFDA9AAF135FF89AB6EF6080B1203,0.0082972%,veSDT holder,
,0XA80172BFCAB0EB8E4DB8D44F90A35B18463B8607,0.0080940%,veSDT holder,
,0X6CCFF7AE7C3F4B10BB46EC889719ECB034F746E4,0.0080693%,veSDT holder,
,0XB99D45612548A9DDD4ED063BD1638CCB28957A6C,0.0080069%,veSDT holder,
,0X96C07D27D239758361AFAC650847D82E7D2A8480,0.0079672%,veSDT holder,
,0X428F148EA830B663676E797A089B9086DA549B6C,0.0078975%,veSDT holder,
,0X2AF2B2E485E1854FD71590C7FFD104DB0F66F8A6,0.0077359%,veSDT holder,
,0X6A83570AFAB55DA767C87B78BDE55A1461A1B759,0.0077312%,veSDT holder,
,0X90E4DDAF91CD9228ADC27EA5422A383F513B5DAE,0.0077008%,veSDT holder,
,0XFED3A074B6DA0B753E5FC79F3E23297D97E73CE4,0.0076416%,veSDT holder,
,0X10027D8F80C1B33A07C94F79780C1D5D72A985B6,0.0076032%,veSDT holder,
,0X5F8C61DDF6A4D971866C5923409293FC36A6041A,0.0074473%,veSDT holder,
,0XC59910E5E2DD8225623B663491AA754F7013F067,0.0073476%,veSDT holder,
,0X08E5E4DF2F56BE734EAD5C80A3B2377616210A62,0.0073029%,veSDT holder,
,0XDF7BDB2D8E3C2C39B9367D887D497D450AD1C597,0.0071878%,veSDT holder,
,0X56CFC046C40F293FB179458FBB6B4AD19A7D852C,0.0071382%,veSDT holder,
,0XE71113A2DE36128A5D3258309E3F84C957BCA6F5,0.0070299%,veSDT holder,
,0XA156C65C69BB334DADD77C8C050CDAEE6A982AF5,0.0069983%,veSDT holder,
,0XBC6F1FFD1FC6AA7FA2B29D20D9B84EDC8887AA9F,0.0068645%,veSDT holder,
,0XF7EAB72EE14DAD3DFEF597420F669C25B39F938C,0.0068086%,veSDT holder,
,0X579B48FA60E901E75A8C143BB1ADC04D738535F8,0.0067960%,veSDT holder,
,0X3AF529A40FB3A8CC98AC9CC9B96D3B2CE4B14AFB,0.0067795%,veSDT holder,
,0X4FFC5F22770AB6046C8D66DABAE3A9CD1E7A03E7,0.0067233%,veSDT holder,
,0X3AC892A09165516D98EC9C02B95FF840AB4BADAE,0.0065445%,veSDT holder,
,0XD3349F4943C36BB050C6CE602F914CA94E5205CF,0.0065331%,veSDT holder,
,0X34075FC94358BB3A231105F3F8AE663C3960200C,0.0065326%,veSDT holder,
,0XCDE62DA282F2F027F772F92719EE79E8FC01D9EB,0.0064958%,veSDT holder,
,0X5BA8C82F74C61EC40C3C80B12800C2ED3773A33B,0.0064025%,veSDT holder,
,0X9B9A0B5C13D6354F46B52D03EDC81EB7DE22A942,0.0062761%,veSDT holder,
,0XB76951378AF8C5EBC1C93D0A41CC902ED19E729A,0.0062640%,veSDT holder,
,0X2A3058E950F53AE06614D96FF05277756874E70B,0.0061944%,veSDT holder,
,0X7B0068D73272C029F2D84DE79770AA96B733AB07,0.0061726%,veSDT holder,
,0XEB74C6E3C046E16190DFEFB7D3CBA84DB5790CC4,0.0060450%,veSDT holder,
,0XA1E04AB0AA6C4B5EBE41FF193BDFE5831043D53F,0.0060300%,veSDT holder,
,0XC8728AE130381EB77FC9A8B715564B00E83E19DF,0.0058957%,veSDT holder,
,0XD384CC029B537503895FE252F94FBA87A05D677E,0.0058884%,veSDT holder,
,0X26A5994176D34D128C5E6AB80FA0882A7DF4FF00,0.0058211%,veSDT holder,
,0X6FEB7BE522DB641A5C0F246924D8A92CF3218692,0.0057674%,veSDT holder,
,0XE898908CBE1AA10389F9BAE84A05A67E8F940122,0.0057627%,veSDT holder,
,0X943228378D4F29252DDD317FAEE5B86E01CFF2B1,0.0057235%,veSDT holder,
,0XB862BC6E6234AD0FE104055ED904BAF04B4187DB,0.0057216%,veSDT holder,
,0X7B9DEFFCA9356A99F95759AFC6E709422D845A7C,0.0057011%,veSDT holder,
,0X605D50F68E737EBF7F6054D6F7860010FC80971F,0.0056099%,veSDT holder,
,0XC6713D759524CC187ABA37868465AA67A150E7C5,0.0054792%,veSDT holder,
,0X5538793F0ED24FD4EA2FCD5225A40995A8F5AC3A,0.0053435%,veSDT holder,
,0X1E53145B6EE6AB512202E630431F20FF9496A64D,0.0052487%,veSDT holder,
,0X81ACBA11A66E9EDEABAA2FF28101153724892EB7,0.0052305%,veSDT holder,
,0XB3E7E79CEA7958C4B05CA6A39ACAE2D814BC2542,0.0052279%,veSDT holder,
,0X57740DD5FED3B8FF777BBBE73E5D7510B1DAF318,0.0052135%,veSDT holder,
,0XD2EFC72EA0AE33A5A6BB98763CCA121922350582,0.0050782%,veSDT holder,
,0X0437EEBE530B24E0F1FA95DCBB78AA0C903B3CD0,0.0050744%,veSDT holder,
,0X6FBC7B89B64D29009420FBB40C271F86ED30B980,0.0050252%,veSDT holder,
,0X8CD32134847E764A3784A87C5A5B4C13474F516F,0.0049607%,veSDT holder,
,0XEDA089739E7110819E680896A1EDF752F2532FB0,0.0049318%,veSDT holder,
,0XAAF2BE02FBCF9837361CAD6BD08DBBB139395140,0.0049253%,veSDT holder,
,0XC258D51D09BBFB9D99365E95D16D197A78469128,0.0048735%,veSDT holder,
,0X792039B776044F4D42D3A0E38202EA4D1ED141CF,0.0048033%,veSDT holder,
,0X6A13C07E33D1E663823B71B7330821D0F070A74F,0.0047900%,veSDT holder,
,0XA922137A1430A136BD4416F26785CD5821F68618,0.0047667%,veSDT holder,
,0X77C2E72268576C563B4F1B81EC33B6E801902363,0.0047137%,veSDT holder,
,0X83FEBCF72458393A3957CC9793A9F04FF59A3D45,0.0046318%,veSDT holder,
,0XBD035E63430E5A181941DA38F5F1672F890DEDF5,0.0045592%,veSDT holder,
,0XBAC1A5023A8FB2B7346E68BBDE497FAA6DDB8B9E,0.0045124%,veSDT holder,
,0X1B72BAC3772050FDCAF468CCE7E20DEB3CB02D89,0.0044536%,veSDT holder,
,0X7803AB56769DDA5432CDBD63749A6BEEB3180008,0.0043942%,veSDT holder,
,0X17134276CE356F3BACAD4E2B23222D9A088AC248,0.0043876%,veSDT holder,
,0X2C9BDD583E515EB958CB60FFE663B3ACF16412D5,0.0043825%,veSDT holder,
,0XDEA6FD4CC142C9D70FA01D7CCA511B9794CFC164,0.0043571%,veSDT holder,
,0X505FB4560914EA9C3AF22B75CA55C3881472AE45,0.0043475%,veSDT holder,
,0X54C9CB3AC40EF11C56565E8490E7C3B4B17582AF,0.0043395%,veSDT holder,
,0X4F631D83421E0B77738466B521C8F84BB5DAF504,0.0042752%,veSDT holder,
,0X0CE390F18AF702CCA546297845A4A51D102123CF,0.0042002%,veSDT holder,
,0X697AE7C6F50A0CDF1F26E86D2300BBE14DE640E1,0.0041289%,veSDT holder,
,0XB288E5AF8B0C9D462819568C6E6426DAE847435A,0.0041282%,veSDT holder,
